Mode,BusinessDate,DateTime,CardID,CardType,Card_SubType_Desc,Payment_Type,Fare_Type,Concession_Type,MI_Card_Group,VehicleID,ParentRoute,RouteID,StopID,StopNameShort,StopNameLong,StopType,SuburbName,PostCode,RegionName,LocalGovernmentArea,StatDivision,GPSLat,GPSLong
3,2015-11-04,2015-11-04T17:40:56,11739451,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,606,112,17669,22559,Scotchmer Street - Stop 22,22-Scotchmer St/St Georges Rd (Fitzroy North),Kerbside,Fitzroy North,3068,Melbourne,Yarra,Greater Metro,-37.783217,144.984023
3,2015-10-22,2015-10-22T08:37:20,7406300,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,638,112,17669,22559,Scotchmer Street - Stop 22,22-Scotchmer St/St Georges Rd (Fitzroy North),Kerbside,Fitzroy North,3068,Melbourne,Yarra,Greater Metro,-37.783217,144.984023
3,2015-08-10,2015-08-10T15:56:54,11559871,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,598,112,17669,22559,Scotchmer Street - Stop 22,22-Scotchmer St/St Georges Rd (Fitzroy North),Kerbside,Fitzroy North,3068,Melbourne,Yarra,Greater Metro,-37.783217,144.984023
3,2015-11-26,2015-11-26T17:37:45,11323371,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,603,112,17669,22559,Scotchmer Street - Stop 22,22-Scotchmer St/St Georges Rd (Fitzroy North),Kerbside,Fitzroy North,3068,Melbourne,Yarra,Greater Metro,-37.783217,144.984023
3,2015-09-30,2015-09-30T13:12:35,14170280,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,652,112,17669,22559,Scotchmer Street - Stop 22,22-Scotchmer St/St Georges Rd (Fitzroy North),Kerbside,Fitzroy North,3068,Melbourne,Yarra,Greater Metro,-37.783217,144.984023
3,2015-10-03,2015-10-03T23:24:58,12996830,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,620,112,17669,22559,Scotchmer Street - Stop 22,22-Scotchmer St/St Georges Rd (Fitzroy North),Kerbside,Fitzroy North,3068,Melbourne,Yarra,Greater Metro,-37.783217,144.984023
3,2015-10-20,2015-10-20T09:57:57,5893471,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,568,112,17669,22559,Scotchmer Street - Stop 22,22-Scotchmer St/St Georges Rd (Fitzroy North),Kerbside,Fitzroy North,3068,Melbourne,Yarra,Greater Metro,-37.783217,144.984023
3,2015-09-13,2015-09-13T19:30:20,13902180,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,558,112,17669,22559,Scotchmer Street - Stop 22,22-Scotchmer St/St Georges Rd (Fitzroy North),Kerbside,Fitzroy North,3068,Melbourne,Yarra,Greater Metro,-37.783217,144.984023
3,2015-08-10,2015-08-10T08:19:31,3874661,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,612,112,17669,22559,Scotchmer Street - Stop 22,22-Scotchmer St/St Georges Rd (Fitzroy North),Kerbside,Fitzroy North,3068,Melbourne,Yarra,Greater Metro,-37.783217,144.984023
3,2015-10-09,2015-10-09T11:50:41,10752701,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,701,112,17669,22559,Scotchmer Street - Stop 22,22-Scotchmer St/St Georges Rd (Fitzroy North),Kerbside,Fitzroy North,3068,Melbourne,Yarra,Greater Metro,-37.783217,144.984023
3,2015-11-13,2015-11-13T06:38:12,14105030,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,604,112,17669,4450,Gertrude Street - Stop 13,13-Gertrude St/Brunswick St (Fitzroy),Kerbside,Fitzroy,3065,Melbourne,Yarra,Greater Metro,-37.805593,144.97732
3,2015-10-04,2015-10-04T12:50:21,14075450,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,638,112,17669,4450,Gertrude Street - Stop 13,13-Gertrude St/Brunswick St (Fitzroy),Kerbside,Fitzroy,3065,Melbourne,Yarra,Greater Metro,-37.805593,144.97732
3,2015-11-12,2015-11-12T09:11:56,9413201,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,604,112,17669,4450,Gertrude Street - Stop 13,13-Gertrude St/Brunswick St (Fitzroy),Kerbside,Fitzroy,3065,Melbourne,Yarra,Greater Metro,-37.805593,144.97732
3,2015-09-19,2015-09-19T12:14:31,10295341,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,675,112,17669,4450,Gertrude Street - Stop 13,13-Gertrude St/Brunswick St (Fitzroy),Kerbside,Fitzroy,3065,Melbourne,Yarra,Greater Metro,-37.805593,144.97732
3,2015-11-24,2015-11-24T23:28:26,2110690,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,637,112,17669,4450,Gertrude Street - Stop 13,13-Gertrude St/Brunswick St (Fitzroy),Kerbside,Fitzroy,3065,Melbourne,Yarra,Greater Metro,-37.805593,144.97732
3,2015-08-08,2015-08-08T19:31:51,3938110,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,670,112,17669,4450,Gertrude Street - Stop 13,13-Gertrude St/Brunswick St (Fitzroy),Kerbside,Fitzroy,3065,Melbourne,Yarra,Greater Metro,-37.805593,144.97732
3,2015-08-25,2015-08-25T11:44:16,13861510,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,670,112,17669,4450,Gertrude Street - Stop 13,13-Gertrude St/Brunswick St (Fitzroy),Kerbside,Fitzroy,3065,Melbourne,Yarra,Greater Metro,-37.805593,144.97732
3,2015-09-10,2015-09-10T15:18:16,14180680,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,645,112,17669,4450,Gertrude Street - Stop 13,13-Gertrude St/Brunswick St (Fitzroy),Kerbside,Fitzroy,3065,Melbourne,Yarra,Greater Metro,-37.805593,144.97732
3,2015-10-13,2015-10-13T21:49:05,12396890,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,701,112,17669,4450,Gertrude Street - Stop 13,13-Gertrude St/Brunswick St (Fitzroy),Kerbside,Fitzroy,3065,Melbourne,Yarra,Greater Metro,-37.805593,144.97732
3,2015-08-31,2015-08-31T07:46:06,9782790,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,637,112,17669,4450,Gertrude Street - Stop 13,13-Gertrude St/Brunswick St (Fitzroy),Kerbside,Fitzroy,3065,Melbourne,Yarra,Greater Metro,-37.805593,144.97732
3,2015-11-18,2015-11-18T18:54:12,9561410,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,644,112,17669,4450,Gertrude Street - Stop 13,13-Gertrude St/Brunswick St (Fitzroy),Kerbside,Fitzroy,3065,Melbourne,Yarra,Greater Metro,-37.805593,144.97732
3,2015-09-12,2015-09-12T18:06:17,8809800,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,548,112,17669,4450,Gertrude Street - Stop 13,13-Gertrude St/Brunswick St (Fitzroy),Kerbside,Fitzroy,3065,Melbourne,Yarra,Greater Metro,-37.805593,144.97732
3,2015-09-06,2015-09-06T16:17:24,10316450,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,652,112,17669,4450,Gertrude Street - Stop 13,13-Gertrude St/Brunswick St (Fitzroy),Kerbside,Fitzroy,3065,Melbourne,Yarra,Greater Metro,-37.805593,144.97732
3,2015-09-29,2015-09-29T15:15:05,13673711,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,636,112,17669,4450,Gertrude Street - Stop 13,13-Gertrude St/Brunswick St (Fitzroy),Kerbside,Fitzroy,3065,Melbourne,Yarra,Greater Metro,-37.805593,144.97732
3,2015-11-14,2015-11-14T09:40:01,7873901,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,558,112,17669,4450,Gertrude Street - Stop 13,13-Gertrude St/Brunswick St (Fitzroy),Kerbside,Fitzroy,3065,Melbourne,Yarra,Greater Metro,-37.805593,144.97732
3,2015-09-30,2015-09-30T15:18:04,12352071,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,652,112,17669,4450,Gertrude Street - Stop 13,13-Gertrude St/Brunswick St (Fitzroy),Kerbside,Fitzroy,3065,Melbourne,Yarra,Greater Metro,-37.805593,144.97732
3,2015-08-08,2015-08-08T19:31:46,4777891,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,670,112,17669,4450,Gertrude Street - Stop 13,13-Gertrude St/Brunswick St (Fitzroy),Kerbside,Fitzroy,3065,Melbourne,Yarra,Greater Metro,-37.805593,144.97732
3,2015-10-19,2015-10-19T08:59:48,9202070,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,617,112,17669,4450,Gertrude Street - Stop 13,13-Gertrude St/Brunswick St (Fitzroy),Kerbside,Fitzroy,3065,Melbourne,Yarra,Greater Metro,-37.805593,144.97732
3,2015-11-19,2015-11-19T20:48:44,8288780,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,652,112,17669,4450,Gertrude Street - Stop 13,13-Gertrude St/Brunswick St (Fitzroy),Kerbside,Fitzroy,3065,Melbourne,Yarra,Greater Metro,-37.805593,144.97732
3,2015-10-12,2015-10-12T15:16:36,14288020,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,592,112,17669,4450,Gertrude Street - Stop 13,13-Gertrude St/Brunswick St (Fitzroy),Kerbside,Fitzroy,3065,Melbourne,Yarra,Greater Metro,-37.805593,144.97732
3,2015-11-14,2015-11-14T13:25:39,13337691,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,670,112,17669,4450,Gertrude Street - Stop 13,13-Gertrude St/Brunswick St (Fitzroy),Kerbside,Fitzroy,3065,Melbourne,Yarra,Greater Metro,-37.805593,144.97732
3,2015-08-15,2015-08-15T07:49:50,12240531,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,644,112,17669,4450,Gertrude Street - Stop 13,13-Gertrude St/Brunswick St (Fitzroy),Kerbside,Fitzroy,3065,Melbourne,Yarra,Greater Metro,-37.805593,144.97732
3,2015-08-25,2015-08-25T12:39:55,12451301,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,652,112,17669,4450,Gertrude Street - Stop 13,13-Gertrude St/Brunswick St (Fitzroy),Kerbside,Fitzroy,3065,Melbourne,Yarra,Greater Metro,-37.805593,144.97732
3,2015-10-09,2015-10-09T17:57:39,13744230,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,544,112,17669,4450,Gertrude Street - Stop 13,13-Gertrude St/Brunswick St (Fitzroy),Kerbside,Fitzroy,3065,Melbourne,Yarra,Greater Metro,-37.805593,144.97732
3,2015-11-16,2015-11-16T17:56:34,8737020,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,551,112,17669,4450,Gertrude Street - Stop 13,13-Gertrude St/Brunswick St (Fitzroy),Kerbside,Fitzroy,3065,Melbourne,Yarra,Greater Metro,-37.805593,144.97732
3,2015-08-08,2015-08-08T21:17:48,13351400,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,670,112,17669,4450,Gertrude Street - Stop 13,13-Gertrude St/Brunswick St (Fitzroy),Kerbside,Fitzroy,3065,Melbourne,Yarra,Greater Metro,-37.805593,144.97732
3,2015-09-26,2015-09-26T13:21:05,13954951,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,687,112,17669,4450,Gertrude Street - Stop 13,13-Gertrude St/Brunswick St (Fitzroy),Kerbside,Fitzroy,3065,Melbourne,Yarra,Greater Metro,-37.805593,144.97732
3,2015-09-09,2015-09-09T13:38:03,6732700,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,627,112,17669,4450,Gertrude Street - Stop 13,13-Gertrude St/Brunswick St (Fitzroy),Kerbside,Fitzroy,3065,Melbourne,Yarra,Greater Metro,-37.805593,144.97732
3,2015-11-17,2015-11-17T15:55:11,13467150,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,699,112,17669,4450,Gertrude Street - Stop 13,13-Gertrude St/Brunswick St (Fitzroy),Kerbside,Fitzroy,3065,Melbourne,Yarra,Greater Metro,-37.805593,144.97732
3,2015-10-06,2015-10-06T17:35:32,2350760,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,617,112,17669,4450,Gertrude Street - Stop 13,13-Gertrude St/Brunswick St (Fitzroy),Kerbside,Fitzroy,3065,Melbourne,Yarra,Greater Metro,-37.805593,144.97732
3,2015-09-15,2015-09-15T17:51:49,12557981,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,607,112,17669,4450,Gertrude Street - Stop 13,13-Gertrude St/Brunswick St (Fitzroy),Kerbside,Fitzroy,3065,Melbourne,Yarra,Greater Metro,-37.805593,144.97732
3,2015-10-30,2015-10-30T22:11:15,13217760,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,558,112,17669,4450,Gertrude Street - Stop 13,13-Gertrude St/Brunswick St (Fitzroy),Kerbside,Fitzroy,3065,Melbourne,Yarra,Greater Metro,-37.805593,144.97732
3,2015-11-20,2015-11-20T09:51:02,9777311,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,598,112,17669,4450,Gertrude Street - Stop 13,13-Gertrude St/Brunswick St (Fitzroy),Kerbside,Fitzroy,3065,Melbourne,Yarra,Greater Metro,-37.805593,144.97732
3,2015-10-23,2015-10-23T08:31:07,10992700,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,585,112,17669,4450,Gertrude Street - Stop 13,13-Gertrude St/Brunswick St (Fitzroy),Kerbside,Fitzroy,3065,Melbourne,Yarra,Greater Metro,-37.805593,144.97732
3,2015-09-01,2015-09-01T18:12:01,14034911,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,604,112,17669,4450,Gertrude Street - Stop 13,13-Gertrude St/Brunswick St (Fitzroy),Kerbside,Fitzroy,3065,Melbourne,Yarra,Greater Metro,-37.805593,144.97732
3,2015-10-18,2015-10-18T14:28:49,1742281,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,627,112,17669,4450,Gertrude Street - Stop 13,13-Gertrude St/Brunswick St (Fitzroy),Kerbside,Fitzroy,3065,Melbourne,Yarra,Greater Metro,-37.805593,144.97732
3,2015-10-08,2015-10-08T08:26:08,5468330,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,603,112,17669,4450,Gertrude Street - Stop 13,13-Gertrude St/Brunswick St (Fitzroy),Kerbside,Fitzroy,3065,Melbourne,Yarra,Greater Metro,-37.805593,144.97732
3,2015-11-16,2015-11-16T17:56:31,2925801,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,551,112,17669,4450,Gertrude Street - Stop 13,13-Gertrude St/Brunswick St (Fitzroy),Kerbside,Fitzroy,3065,Melbourne,Yarra,Greater Metro,-37.805593,144.97732
3,2015-11-20,2015-11-20T17:37:27,11696350,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,687,112,17669,4450,Gertrude Street - Stop 13,13-Gertrude St/Brunswick St (Fitzroy),Kerbside,Fitzroy,3065,Melbourne,Yarra,Greater Metro,-37.805593,144.97732
3,2015-09-09,2015-09-09T13:38:15,6099000,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,627,112,17669,4450,Gertrude Street - Stop 13,13-Gertrude St/Brunswick St (Fitzroy),Kerbside,Fitzroy,3065,Melbourne,Yarra,Greater Metro,-37.805593,144.97732
3,2015-09-09,2015-09-09T13:38:06,5614951,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,627,112,17669,4450,Gertrude Street - Stop 13,13-Gertrude St/Brunswick St (Fitzroy),Kerbside,Fitzroy,3065,Melbourne,Yarra,Greater Metro,-37.805593,144.97732
3,2015-11-13,2015-11-13T08:23:16,13268781,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,592,112,17669,4450,Gertrude Street - Stop 13,13-Gertrude St/Brunswick St (Fitzroy),Kerbside,Fitzroy,3065,Melbourne,Yarra,Greater Metro,-37.805593,144.97732
3,2015-09-19,2015-09-19T20:55:05,12628561,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,652,112,17669,4450,Gertrude Street - Stop 13,13-Gertrude St/Brunswick St (Fitzroy),Kerbside,Fitzroy,3065,Melbourne,Yarra,Greater Metro,-37.805593,144.97732
3,2015-09-29,2015-09-29T15:15:12,10879461,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,636,112,17669,4450,Gertrude Street - Stop 13,13-Gertrude St/Brunswick St (Fitzroy),Kerbside,Fitzroy,3065,Melbourne,Yarra,Greater Metro,-37.805593,144.97732
3,2015-10-03,2015-10-03T15:20:06,1535661,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,670,112,17669,4450,Gertrude Street - Stop 13,13-Gertrude St/Brunswick St (Fitzroy),Kerbside,Fitzroy,3065,Melbourne,Yarra,Greater Metro,-37.805593,144.97732
3,2015-09-29,2015-09-29T13:22:50,1209340,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,636,112,17669,4451,King William Street - Stop 14,14-King William St/Brunswick St (Fitzroy),Kerbside,Fitzroy,3065,Melbourne,Yarra,Greater Metro,-37.802705,144.977803
3,2015-11-15,2015-11-15T17:15:52,11651171,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,652,112,17669,4451,King William Street - Stop 14,14-King William St/Brunswick St (Fitzroy),Kerbside,Fitzroy,3065,Melbourne,Yarra,Greater Metro,-37.802705,144.977803
3,2015-09-09,2015-09-09T13:37:03,2383771,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,627,112,17669,4451,King William Street - Stop 14,14-King William St/Brunswick St (Fitzroy),Kerbside,Fitzroy,3065,Melbourne,Yarra,Greater Metro,-37.802705,144.977803
3,2015-11-15,2015-11-15T17:15:50,2711461,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,652,112,17669,4451,King William Street - Stop 14,14-King William St/Brunswick St (Fitzroy),Kerbside,Fitzroy,3065,Melbourne,Yarra,Greater Metro,-37.802705,144.977803
3,2015-10-12,2015-10-12T08:02:56,1617120,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,552,112,17669,4451,King William Street - Stop 14,14-King William St/Brunswick St (Fitzroy),Kerbside,Fitzroy,3065,Melbourne,Yarra,Greater Metro,-37.802705,144.977803
3,2015-07-25,2015-07-25T13:38:44,4048730,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,1924,112,17669,4451,King William Street - Stop 14,14-King William St/Brunswick St (Fitzroy),Kerbside,Fitzroy,3065,Melbourne,Yarra,Greater Metro,-37.802705,144.977803
3,2015-10-30,2015-10-30T22:10:04,9545830,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,558,112,17669,4451,King William Street - Stop 14,14-King William St/Brunswick St (Fitzroy),Kerbside,Fitzroy,3065,Melbourne,Yarra,Greater Metro,-37.802705,144.977803
3,2015-10-04,2015-10-04T22:23:58,3922510,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,627,112,17669,4451,King William Street - Stop 14,14-King William St/Brunswick St (Fitzroy),Kerbside,Fitzroy,3065,Melbourne,Yarra,Greater Metro,-37.802705,144.977803
3,2015-10-20,2015-10-20T13:58:27,14032311,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,568,112,17669,4451,King William Street - Stop 14,14-King William St/Brunswick St (Fitzroy),Kerbside,Fitzroy,3065,Melbourne,Yarra,Greater Metro,-37.802705,144.977803
3,2015-07-25,2015-07-25T13:39:04,9300581,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,1924,112,17669,4451,King William Street - Stop 14,14-King William St/Brunswick St (Fitzroy),Kerbside,Fitzroy,3065,Melbourne,Yarra,Greater Metro,-37.802705,144.977803
3,2015-10-12,2015-10-12T11:17:19,12539721,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,551,112,17669,4451,King William Street - Stop 14,14-King William St/Brunswick St (Fitzroy),Kerbside,Fitzroy,3065,Melbourne,Yarra,Greater Metro,-37.802705,144.977803
3,2015-09-12,2015-09-12T20:03:23,7510481,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,548,112,17669,4451,King William Street - Stop 14,14-King William St/Brunswick St (Fitzroy),Kerbside,Fitzroy,3065,Melbourne,Yarra,Greater Metro,-37.802705,144.977803
3,2015-08-15,2015-08-15T12:53:00,13823091,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,548,112,17669,4451,King William Street - Stop 14,14-King William St/Brunswick St (Fitzroy),Kerbside,Fitzroy,3065,Melbourne,Yarra,Greater Metro,-37.802705,144.977803
3,2015-10-08,2015-10-08T16:55:05,11863350,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,544,112,17669,4451,King William Street - Stop 14,14-King William St/Brunswick St (Fitzroy),Kerbside,Fitzroy,3065,Melbourne,Yarra,Greater Metro,-37.802705,144.977803
3,2015-09-05,2015-09-05T17:04:36,13751890,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,568,112,17669,4451,King William Street - Stop 14,14-King William St/Brunswick St (Fitzroy),Kerbside,Fitzroy,3065,Melbourne,Yarra,Greater Metro,-37.802705,144.977803
3,2015-11-19,2015-11-19T16:00:19,6589711,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,552,112,17669,4451,King William Street - Stop 14,14-King William St/Brunswick St (Fitzroy),Kerbside,Fitzroy,3065,Melbourne,Yarra,Greater Metro,-37.802705,144.977803
3,2015-11-12,2015-11-12T09:09:38,10746271,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,604,112,17669,4451,King William Street - Stop 14,14-King William St/Brunswick St (Fitzroy),Kerbside,Fitzroy,3065,Melbourne,Yarra,Greater Metro,-37.802705,144.977803
3,2015-11-25,2015-11-25T21:48:21,5006670,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,676,112,17669,4451,King William Street - Stop 14,14-King William St/Brunswick St (Fitzroy),Kerbside,Fitzroy,3065,Melbourne,Yarra,Greater Metro,-37.802705,144.977803
3,2015-10-12,2015-10-12T08:02:48,9692500,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,552,112,17669,4451,King William Street - Stop 14,14-King William St/Brunswick St (Fitzroy),Kerbside,Fitzroy,3065,Melbourne,Yarra,Greater Metro,-37.802705,144.977803
3,2015-08-25,2015-08-25T11:42:57,14042811,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,670,112,17669,4451,King William Street - Stop 14,14-King William St/Brunswick St (Fitzroy),Kerbside,Fitzroy,3065,Melbourne,Yarra,Greater Metro,-37.802705,144.977803
3,2015-09-23,2015-09-23T07:40:37,1528570,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,613,112,17669,4451,King William Street - Stop 14,14-King William St/Brunswick St (Fitzroy),Kerbside,Fitzroy,3065,Melbourne,Yarra,Greater Metro,-37.802705,144.977803
3,2015-10-12,2015-10-12T10:55:28,9495501,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,607,112,17669,4451,King William Street - Stop 14,14-King William St/Brunswick St (Fitzroy),Kerbside,Fitzroy,3065,Melbourne,Yarra,Greater Metro,-37.802705,144.977803
3,2015-09-01,2015-09-01T18:11:22,13240821,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,604,112,17669,4451,King William Street - Stop 14,14-King William St/Brunswick St (Fitzroy),Kerbside,Fitzroy,3065,Melbourne,Yarra,Greater Metro,-37.802705,144.977803
3,2015-08-24,2015-08-24T18:29:40,3426030,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,687,112,17669,4451,King William Street - Stop 14,14-King William St/Brunswick St (Fitzroy),Kerbside,Fitzroy,3065,Melbourne,Yarra,Greater Metro,-37.802705,144.977803
3,2015-09-05,2015-09-05T17:04:34,13751891,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,568,112,17669,4451,King William Street - Stop 14,14-King William St/Brunswick St (Fitzroy),Kerbside,Fitzroy,3065,Melbourne,Yarra,Greater Metro,-37.802705,144.977803
3,2015-10-02,2015-10-02T09:37:14,14464981,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,585,112,17669,4451,King William Street - Stop 14,14-King William St/Brunswick St (Fitzroy),Kerbside,Fitzroy,3065,Melbourne,Yarra,Greater Metro,-37.802705,144.977803
3,2015-11-30,2015-11-30T17:52:09,14478030,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,655,112,17669,4451,King William Street - Stop 14,14-King William St/Brunswick St (Fitzroy),Kerbside,Fitzroy,3065,Melbourne,Yarra,Greater Metro,-37.802705,144.977803
